first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,email_source
,,Nutrien Harcourts Adelaide Rla102485,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nutrien-harcourts-adelaide-rla102485-bd898/sales/overview,
,,Code Property Group,Real Estate Agency,info@codeproperty.com.au,,,codeproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/code-property-group-am441/sales/overview,pattern-guess
,,Green Square Apartments,Real Estate Agency,info@greensquareapartments.com.au,,,greensquareapartments.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/green-square-apartments-aw785/sales/overview,pattern-guess
,,Nutrien Harcourts Millicent Rla102485,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/nutrien-harcourts-millicent-rla102485-be063/sales/overview,
,,Sherman Real Estate,Real Estate Agency,info@shermanrealestate.com.au,,,shermanrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sherman-real-estate-bk198/sales/overview,pattern-guess
,,Top Agent,Real Estate Agency,info@topagent.com.au,,,topagent.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/top-agent-bh923/sales/overview,pattern-guess
,,Aca Real Estate,Real Estate Agency,info@acarealestate.com.au,,,acarealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/aca-real-estate-au987/sales/overview,pattern-guess
,,Ommax Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ommax-real-estate-ba509/sales/overview,
,,Ray White,Real Estate Agency,info@raywhite.com.au,,,raywhite.com.au,Lilydale,TAS,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-lilydale-am517/sales/overview,pattern-guess
,,Prd,Real Estate Agency,info@prd.com.au,,,prd.com.au,Creswick,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/prd-creswick-az310/sales/overview,pattern-guess
,,Open Haus Realty,Real Estate Agency,info@openhausrealty.com.au,,,openhausrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/open-haus-realty-bk895/sales/overview,pattern-guess
,,List Property,Real Estate Agency,info@listproperty.com.au,,,listproperty.com.au,Tarragindi,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/list-property-tarragindi-ah863/sales/overview,pattern-guess
,,Dijones Central Coast,Real Estate Agency,info@dijonescentralcoast.com,,,dijonescentralcoast.com,Terrigal,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/dijones-central-coast-terrigal-be170/sales/overview,pattern-guess
,,Burke Estate Agents,Real Estate Agency,info@burkeestateagents.com.au,,,burkeestateagents.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/burke-estate-agents-bk299/sales/overview,pattern-guess
,,Sydney West Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/sydney-west-real-estate-as244/sales/overview,
,,Three Kings And A Queen,Real Estate Agency,info@threekingsandaqueen.com.au,,,threekingsandaqueen.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/three-kings-and-a-queen-ba695/sales/overview,pattern-guess
,,Willu Property,Real Estate Agency,info@willuproperty.com.au,,,willuproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/willu-property-av078/sales/overview,pattern-guess
,,Dreamland Property Group,Real Estate Agency,info@dreamlandproperty.com.au,,,dreamlandproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/dreamland-property-group-ba658/sales/overview,pattern-guess
,,Kalogris Property,Real Estate Agency,info@kalogrisproperty.com.au,,,kalogrisproperty.com.au,Sydney,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/kalogris-property-sydney-az736/sales/overview,pattern-guess
,,My Future Real Estate,Real Estate Agency,info@myfuturerealestate.com.au,,,myfuturerealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/my-future-real-estate-az948/sales/overview,pattern-guess
,,Romani Estate Agents,Real Estate Agency,info@romaniestateagents.com.au,,,romaniestateagents.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/romani-estate-agents-ba533/sales/overview,pattern-guess
,,Clarke Co Real Estate,Real Estate Agency,info@clarkerealestate.com,,,clarkerealestate.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/clarke-co-real-estate-ac819/sales/overview,pattern-guess
,,Vz Real Estate,Real Estate Agency,info@vzrealestate.com.au,,,vzrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/vz-real-estate-at759/sales/overview,pattern-guess
,,Holiday Hosting,Real Estate Agency,info@holidayhosting.com.au,,,holidayhosting.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/holiday-hosting-bi598/sales/overview,pattern-guess
,,Lowest Commission Real Estate,Real Estate Agency,info@lowestcommissionrealestate.com.au,,,lowestcommissionrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lowest-commission-real-estate-bd861/sales/overview,pattern-guess
,,Harcourts Signature,Real Estate Agency,info@harcourtssignature.com.au,,,harcourtssignature.com.au,New Town,SA,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/harcourts-signature-new-town-at662/sales/overview,pattern-guess
,,Taylor Cook Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/taylor-cook-real-estate-ao821/sales/overview,
,,Ray White Northern Beaches,Real Estate Agency,info@raywhitenorthernbeaches.com.au,,,raywhitenorthernbeaches.com.au,Elanora Heights,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ray-white-northern-beaches-elanora-heights-ad282/sales/overview,pattern-guess
,,Richardson Wrench,Real Estate Agency,info@richardsonwrench.com.au,,,richardsonwrench.com.au,Hurlstone Park,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-hurlstone-park-an417/sales/overview,pattern-guess
,,Oz Property Services,Real Estate Agency,info@ozpropertyservices.com.au,,,ozpropertyservices.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/oz-property-services-ak244/sales/overview,pattern-guess
,,Southern Living Property Eview,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/southern-living-property-eview-ba883/sales/overview,
,,T J Sparks,Real Estate Agency,info@tjsparks.com.au,,,tjsparks.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/t-j-sparks-ao773/sales/overview,pattern-guess
,,Uc It Realty,Real Estate Agency,info@ucitrealty.com.au,,,ucitrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/uc-it-realty-ap291/sales/overview,pattern-guess
,,One Agency Darren Musgrave,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/one-agency-darren-musgrave-au700/sales/overview,
,,West End Real Estate,Real Estate Agency,info@westendrealestate.com.au,,,westendrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/west-end-real-estate-ax179/sales/overview,pattern-guess
,,Coronis Leanne Parsons,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/coronis-leanne-parsons-bd168/sales/overview,
,,Trend Setter Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/trend-setter-real-estate-az879/sales/overview,
,,Bret Ward Real Estate,Real Estate Agency,info@bretwardrealestate.com.au,,,bretwardrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/bret-ward-real-estate-ab642/sales/overview,pattern-guess
,,Urban Lane,Real Estate Agency,info@urbanlane.com.au,,,urbanlane.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/urban-lane-bd054/sales/overview,pattern-guess
,,Georges Ellis Co,Real Estate Agency,info@georgesellis.com.au,,,georgesellis.com.au,Strathfield,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/georges-ellis-co-strathfield-af112/sales/overview,pattern-guess
,,Jlp Real Estate,Real Estate Agency,info@jlprealestate.com,,,jlprealestate.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/jlp-real-estate-ag796/sales/overview,pattern-guess
,,Boom Real Estate,Real Estate Agency,info@boomrealestate.com.au,,,boomrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/boom-real-estate-at149/sales/overview,pattern-guess
,,River Metro Realty,Real Estate Agency,info@rivermetrorealty.com.au,,,rivermetrorealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/river-metro-realty-bk776/sales/overview,pattern-guess
,,Harcourts Elevate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/harcourts-elevate-am116/sales/overview,
,,Redfox International,Real Estate Agency,info@redfoxinternational.com.au,,,redfoxinternational.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/redfox-international-bk438/sales/overview,pattern-guess
,,Crown Property Group Australia,Real Estate Agency,info@crownpropertyaustralia.com.au,,,crownpropertyaustralia.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/crown-property-group-australia-ad235/sales/overview,pattern-guess
,,Cairns Property Office South,Real Estate Agency,info@cairnspropertyofficesouth.com.au,,,cairnspropertyofficesouth.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/cairns-property-office-south-av548/sales/overview,pattern-guess
,,One Agency Neda Ashrafpour Property,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/one-agency-neda-ashrafpour-property-bj597/sales/overview,
,,Executive Style Property,Real Estate Agency,info@executivestyleproperty.com.au,,,executivestyleproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/executive-style-property-ae334/sales/overview,pattern-guess
,,Urban Real Estate,Real Estate Agency,info@urbanrealestate.com.au,,,urbanrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/urban-real-estate-bi219/sales/overview,pattern-guess
,,Lj Hooker,Real Estate Agency,info@ljhooker.com.au,,,ljhooker.com.au,Wonthaggi,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-wonthaggi-ar151/sales/overview,pattern-guess
,,House N Keys Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/house-n-keys-real-estate-aw245/sales/overview,
,,Premia Properties,Real Estate Agency,info@premiaproperties.com,,,premiaproperties.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/premia-properties-ac461/sales/overview,pattern-guess
,,Port Douglas Getaways Residential,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/port-douglas-getaways-residential-ak785/sales/overview,
,,Homa Realty,Real Estate Agency,info@homarealty.com.au,,,homarealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/homa-realty-bj246/sales/overview,pattern-guess
,,Dreamchoice Realty,Real Estate Agency,info@dreamchoicerealty.com,,,dreamchoicerealty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/dreamchoice-realty-az064/sales/overview,pattern-guess
,,Australian First Realty,Real Estate Agency,info@australianfirstrealty.com.au,,,australianfirstrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/australian-first-realty-aa774/sales/overview,pattern-guess
,,Fox Real Estate,Real Estate Agency,info@foxrealestate.com.au,,,foxrealestate.com.au,Keilor East,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/fox-real-estate-keilor-east-at040/sales/overview,pattern-guess
,,Re Max Cairns Beaches,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/re-max-cairns-beaches-bd822/sales/overview,
,,Green Park Realty,Real Estate Agency,info@greenparkrealty.com.au,,,greenparkrealty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/green-park-realty-af426/sales/overview,pattern-guess
,,Freedom Realty Group,Real Estate Agency,info@freedomrealty.com,,,freedomrealty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/freedom-realty-group-bc251/sales/overview,pattern-guess
,,Ridge Property Group,Real Estate Agency,info@ridgeproperty.com,,,ridgeproperty.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/ridge-property-group-bl183/sales/overview,pattern-guess
,,Cottee Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/cottee-real-estate-ad148/sales/overview,
,,Professionals,Real Estate Agency,info@professionals.com.au,,,professionals.com.au,Craigieburn,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/professionals-craigieburn-as426/sales/overview,pattern-guess
,,Lj Hooker Colyton,Real Estate Agency,,,,,St Clair,NSW,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-colyton-st-clair-ar329/sales/overview,
,,Snowy Residential Property,Real Estate Agency,info@snowyresidentialproperty.com.au,,,snowyresidentialproperty.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/snowy-residential-property-bi808/sales/overview,pattern-guess
,,888 Estate,Real Estate Agency,info@888estate.com.au,,,888estate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/888-estate-at645/sales/overview,pattern-guess
,,Barry Plant,Real Estate Agency,info@barryplant.com.au,,,barryplant.com.au,Chelsea,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/barry-plant-chelsea-am231/sales/overview,pattern-guess
,,Residential Investment Realty,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/residential-investment-realty-an296/sales/overview,
,,Golden Path Realestate,Real Estate Agency,info@goldenpathrealestate.com,,,goldenpathrealestate.com,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/golden-path-realestate-bj871/sales/overview,pattern-guess
,,Como Real Estate,Real Estate Agency,info@comorealestate.com.au,,,comorealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/como-real-estate-ay968/sales/overview,pattern-guess
,,Morrison Real Estate,Real Estate Agency,info@morrisonrealestate.com.au,,,morrisonrealestate.com.au,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/morrison-real-estate-az451/sales/overview,pattern-guess
,,Harcourts,Real Estate Agency,info@harcourts.com.au,,,harcourts.com.au,Mudgeeraba,QLD,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/harcourts-mudgeeraba-af786/sales/overview,pattern-guess
,,Queensland Lifestyle Real Estate,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/queensland-lifestyle-real-estate-aw697/sales/overview,
,,Evans Head First National,Real Estate Agency,,,,,,,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/evans-head-first-national-ae278/sales/overview,
,,Jellis Craig,Real Estate Agency,info@jelliscraig.com.au,,,jelliscraig.com.au,Hurstbridge,VIC,AU,real estate agent,ratemyagent,https://www.ratemyagent.com.au/real-estate-agency/jellis-craig-hurstbridge-ai827/sales/overview,pattern-guess
