first_name,last_name,firm_name,title,email,phone,website,domain,city,state,country,niche,source,profile_url,licence_number,licence_type
Veronica,Cecilia Arquati,Veronica Arquati,,,,,,AUckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201701069,201701069,
Vibha,Gandhi,H.No 126,,,,,,Nawanshahr,PUNJAB,IN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201700271,201700271,
Vicki-lee,Cathryn Bryant,Woburn International Ltd,,,,,,Lower Hutt,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202503620,202503620,
Victor,Carlo Carpena,Victor Immigration Consultancy,,,,,,Taupiri,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201900232,201900232,
Victoria,Anne Elizabeth Stevenson,Nomos Legal,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100168,202100168,
Victoria,May Robinson,New Zealand Immigration Partners,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300804,202300804,
Vidhu,Chandel,VIDHU,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202506371,202506371,
Viet,Nga Nguyen,Aussie Migration Pty Ltd,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202401316,202401316,
Vijay,Kumar,Visa Mate New Zealand,,,,,,,,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202500036,202500036,
Vijay,Pal Singh,Silver Fern Immigration,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202503971,202503971,
Vijeshwar,Prasad,Rivercity Immigration & Tax Consultant Limited,,,,,,Whanganui,Manawatū-Whanganui,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300569,201300569,
Vikas,Sharma,Asia Pacific Group,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300322,201300322,
Vikram,Sharma,SPICA Global,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202600643,202600643,
Vinay,Sood,Immigration Law Advice NZ Ltd,,,,,,Invercargill,Southland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201800369,201800369,
Vineet,Bhardwaj,VisaAdvice New Zealand Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201801245,201801245,
Vineet,Talwar,Immigration Law Experts,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600132,201600132,
Vinod,Juneja,IMMIGRATION STAR,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201800501,201800501,
Vinod,Kumar,Kiwi Studies Private Limited,,,,,,Amritsar,Punjab,IN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201601031,201601031,
Vinod,Kumar Jaura,Indokiwi Immigration Solutions,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300078,201300078,
Virginia,Yazokie,Virginia Yazokie,,,,,,Invercargill,Southland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000667,202000667,
Viseth,Lam,OneLife Immigration Consulting,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504319,202504319,
Vishesh,Vij,Kiwiana Immigration,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400771,202400771,
Vivek,Iyer,Kiwi Fern Immigration Services Ltd,,,,,,Upper Hutt,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000727,202000727,
Vivian,Kristina Tiu Booth,Stellar Recruitment LP,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201900568,201900568,
Vlademir,Bogo Andres,CAREER PATHWAY AUSTRALIA IMMIGRATION CONSULTING,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202505604,202505604,
Volker,Peter Beiner,Instant Immigration Services (NZ) Limited,,,,,,Bodensee,Bodensee,DE,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200800579,200800579,
WEIQUN,WANG,auswin international group,,,,,,melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202506448,202506448,
WUJIAN,HAN,NEW LEGEND MIGRATION PTY LTD,,,,,,Chatswood,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202506807,202506807,
Wanda,Dawn Wackenier,Immigration Link NZ Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600787,201600787,
Wanghua,Zhang,Wangya Global Consulting Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504045,202504045,
Wanlin,Kennerley,Immigration Services 2 NZ Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600563,201600563,
Wanting,Chen,NZ Professional Consulting Services Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400699,202400699,
Wanzhen,Zu,Alphabet Consulting NZ Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201901131,201901131,
Warrick,James Haddad Adams,Immigration2oz.com Ltd,,,,,,Surrey,GU1 2YW,UK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201200525,201200525,
Wathnak,Vy,Global International Migration Agents Pty LTD,,,,,,SALISBURY,South Australia,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202600580,202600580,
Wei,Chen,Access Migration Australia,,,,,,,,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200900347,200900347,
Wei,Hao,Byron International Group Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201200614,201200614,
Wei,KANG,AOJIN MIGRATION PTY LTD,,,,,,Adelaide,South Australia,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202507797,202507797,
Wei,Shen,ImmiMate NZ Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000986,202000986,
Wei,Suo,International Service Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202200717,202200717,
Wei,Tao,New Zealand Integrity Investments Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504626,202504626,
Wei,Wang,Byron International Group Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300170,202300170,
Wei,Wang,Goodland Visa Services Ltd,,,,,,Auckland CBD,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200900442,200900442,
Wei,Xing,Starlite Global Mobility,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400995,202400995,
Wei,Zhang,Into NZ,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300575,201300575,
WeiWei,Huang,Innovative Education & Migration Pty Ltd,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201001345,201001345,
Weibin,Zou,New Kiwi Immigration ltd,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504124,202504124,
Weigan,Li,Kexin Education International Ltd,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201500039,201500039,
Weijun,Liu,Promising Education and Immigration,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000590,202000590,
Weisha,Zhao,Perspective Immigration and Education,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600043,201600043,
Weiwei,Yu,Wise Trust Immigration NZ Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202200574,202200574,
Weizhen,Huang,Destination Immigration Consultancy Co Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000957,202000957,
Wendy,Alice Baker,Arrowtown Immigration Limited,,,,,,Arrowtown,Otago,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202200203,202200203,
Wenjie,Xu,APLUS ACADEMY NEW ZEALAND LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202501538,202501538,
Wenjing,Tang,Vikki Tang,,,,,,Wellington,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000288,202000288,
Wenqi,Zhou,Express Immigration Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202200077,202200077,
Wenwei,Deng,Vita Reali Limited,,,,,,AUCKLAND,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000800,202000800,
Wijekoon,Mudiyanselage Yasasi Chandramali Gunarathne,MIGRATE WISE LIMITED,,,,,,Masterton,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202500637,202500637,
Wilfredo,M Natividad,ACN Southern Immigration and Education Services,,,,,,Makati City,National Capital Region,PH,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201502469,201502469,
William,Walker,New Zealand Immigration Partners,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300572,202300572,
William,Wang,China Education Service Centre (Hubei),,,,,,Wuhan City,Hubei Province,CN,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201001411,201001411,
Willie,Ho-Fung Hu,John Hu Migration Consulting,,,,,,Hong Kong,Hong Kong,HK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000740,202000740,
Wilson,Wei,EASTVIEW IMMIGRATION CONSULTANTS LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202501036,202501036,
Wing,Chi Ruby Ho,International Education Fund Ltd,,,,,,Kowloon,Kowloon,HK,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201000630,201000630,
Wing,Kei Lee,Soto Limited t/a Link Immigration Consultant,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201501168,201501168,
Winnie,Wing Yee Fan,NZL Immigration,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000992,202000992,
Winston,Thomas Clarke McNamara,Australian Migration Action,,,,,,Perth,Western Australia,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201502311,201502311,
Witthawat,Chalanant,UniPass Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600988,201600988,
Xi,Yang,HaoYang Consulting Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201901289,201901289,
Xi,Zhang,New Hope Immigration & Translation Services,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600190,201600190,
Xiao,Yang,Interlink Immigration Solutions Ltd,,,,,,Wellington,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202500042,202500042,
Xiaochun,Zhu,NEW ZEALAND IMMIGRATION & RECRUITMENT LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201601373,201601373,
Xiaogang,Li,New Zealand Immigration Partners,,,,,,Wellington,Wellington,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202401368,202401368,
Xiaoke,Yang,Golden Star International Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504848,202504848,
Xiaoli,Sun,VisaLead Immigration and Education Consultancy Limited,,,,,,Cambridge,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504580,202504580,
Xiaoqi,Liu,Ivy Migration PTY LTD,,,,,,St Kilda,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400372,201400372,
Xiaotong,Lin,Access NZ,,,,,,Tauranga,Bay of Plenty,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100381,202100381,Xue,Pan,XUE PAN,,,,,,AUCKLAND,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400834,201400834,
Xueying,Li,Xueying Li T/A Sharing Immigration,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202200670,202200670,
Xu,Xu,Visa Consultant Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201801216,201801216,
Xu,Zhou,PJ Immigration Services Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000561,202000561,
Xuchang,Zhen,EYIS Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400765,202400765,
Xue,Song,Oceania Cultural Consulting Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100895,202100895,
Xuefei,Bai,CHANCE IMMIGRATION,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600089,201600089,
Xuejiao,Bai,Auckland Education Services Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201600965,201600965,
Xueyun,Yan,EYIS LIMITED,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201200117,201200117,
Xuhui,Lu,Destination Immigration Consultancy Co Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300106,202300106,
Xusheng,Feng,Keel Education & Migration,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202507453,202507453,
Yang,Zhang,NEWSTARS EDUCATION AND MIGRATION (ACT),,,,,,Canberra,Australian Capital Territory,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504151,202504151,
Yanyun,Liu,Yanyun Liu Immigration Service,,,,,,Palmerston North,Manawatū-Whanganui,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201501197,201501197,
YA,QIN ZHAI,JOHNINFO & ASSOCIATES,,,,,,SYDNEY,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202502161,202502161,
Ya,Wang,New Zealand Immigration Partners,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100518,202100518,
Yahui,Li,Win Win Consultants Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/200900689,200900689,
Yair,Oz,Brain Mobility,,,,,,,,IL,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400797,201400797,
Yajing,Wang,4 Seas Education & Immigration Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202401032,202401032,
Yaling,Wei,Ausmart Migration Services Pty Ltd,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201502943,201502943,
Yan,He,Lime Education Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201300055,201300055,
Yan,Li,CHANCE IMMIGRATION,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201401087,201401087,
Yan,Song,LINK IMMIGRATION LIMITED (Link Visa),,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202100850,202100850,
Yan,Zhou,Inspire Education and Immigration Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201700242,201700242,
Yanfei,Lian,Flexlink Investment Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201801179,201801179,
Yang,Liu,Byron International Group Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201500849,201500849,
Yang,Yang,Edustar Consulting Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201900663,201900663,
Yang,Zhang,JJL EDUCATION NZ CORP LTD.,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202200752,202200752,
Yanguang,Qiu,Q and V Company,,,,,,Auckland City,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201000802,201000802,
Yanjia,Ma,Pioneer Education and Immigration Services Group,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202500013,202500013,
Yannan,Jiao,DHR Immigration Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202400222,202400222,
Yanwen,Qian,New Zealand Immigration Partners,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201701017,201701017,
Yebin,Yu,Pathways to New Zealand Ltd,,,,,,Hamilton,Waikato,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300767,202300767,
Yee,Hoon,New Zealand Immigration Partners,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202501408,202501408,
YICHAO,SHI,AUSTOP MIGRATION,,,,,,SYDNEY,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202507193,202507193,
Yi,Lan,LIA International Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201400047,201400047,
Yi,Li,Dreamland Immigration Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202300253,202300253,
Yi,Qi,Working International Visas Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202301028,202301028,
Yi,Shu,Golden Star International Limited,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202200278,202200278,
Yi,Su,Ampass Consultants Co. Ltd,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201601226,201601226,
Yi,Ting Florence Tang,Eversharp Group Pty Ltd,,,,,,Sydney,New South Wales,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202504186,202504186,
Yi,Wang,Auszealandia Immigration,,,,,,Auckland,Auckland,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201701299,201701299,
Yi,Wu,iKiwi International Education and Immigration Ltd,,,,,,Christchurch,Canterbury,NZ,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/202000408,202000408,
Yi,Zhang,AU-CHN Visa Service Pty Ltd.,,,,,,Melbourne,Victoria,AU,Immigration Advisory,nz-iaa,https://app.mbieregisters.govt.nz/iaa/ext/adviser/view/201501926,201501926,
